Endpoint_EN,Endpoint_FR,EndpointMatchCountRaw,EndPointMatchStatus,PrimitiveColumnCount_ENRaw,PrimitiveColumnCount_FRRaw,ColumnPositionRaw,Column_EN,Column_FR,ColumnClassification,Kind_EN,TypeName_EN,IsNullable_ENRaw,Kind_FR,TypeName_FR,IsNullable_FRRaw,PositionMatchRaw,TypeMatchRaw,NullabilityMatchRaw,ColumnMatchStatus
PrioritizationDriverRelations,RelationsAxeStratégiqueDéfinitionPriorités,1,AUTO_MATCH,7,7,5,PrioritizationName,NomDéfinitionPriorités,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
PrioritizationDriverRelations,RelationsAxeStratégiqueDéfinitionPriorités,1,AUTO_MATCH,7,7,6,RelationValue,ValeurRelation,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
PrioritizationDriverRelations,RelationsAxeStratégiqueDéfinitionPriorités,1,AUTO_MATCH,7,7,7,Prioritization,DéfinitionDePriorités,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
PrioritizationDriverRelations,RelationsAxeStratégiqueDéfinitionPriorités,1,AUTO_MATCH,7,7,8,BusinessDriver1,AxeStratégique1,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
PrioritizationDriverRelations,RelationsAxeStratégiqueDéfinitionPriorités,1,AUTO_MATCH,7,7,9,BusinessDriver2,AxeStratégique2,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,0,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,1,TaskId,IdTâche,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,2,TimeByDay,HeureParJour,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,3,FiscalPeriodId,IDPériodeFiscale,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,4,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,5,TaskActualCost,CoûtRéelTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,6,TaskActualWork,TravailRéelTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,7,TaskBudgetCost,CoûtBudgétaireTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,8,TaskBudgetWork,TravailBudgétaireTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,9,TaskCost,CoûtTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,10,TaskIsActive,TâcheEstActive,PRIMITIVE,logical,Logical.Type,FALSE,logical,Logical.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,11,TaskIsProjectSummary,TâcheRécapitulativeProjet,PRIMITIVE,logical,Logical.Type,TRUE,logical,Logical.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,12,TaskModifiedDate,DateModificationTâche,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,13,TaskName,NomTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,14,TaskOvertimeWork,TravailHeuresSupplémentairesTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,15,TaskResourcePlanWork,TravailPlanRessourcesTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,16,TaskWork,TravailTâche,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,17,Project,Projet,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,18,Task,Tâche,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TaskTimephasedDataSet,JeuDonnéesChronologiquesTâche,1,AUTO_MATCH,17,17,19,Time,Heure,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,0,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,1,StageId,IdÉtape,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,2,LastModifiedDate,DateDernièreModification,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,3,LCID,LCID,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,4,PhaseDescription,DescriptionPhase,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,5,PhaseName,NomPhase,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,6,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,7,StageCompletionDate,DateFinÉtape,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,8,StageDescription,DescriptionÉtape,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,9,StageEntryDate,DateEntréeÉtape,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,10,StageInformation,InformationsÉtape,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,11,StageLastSubmittedDate,DateDernierEnvoiÉtape,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,12,StageName,NomÉtape,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,13,StageOrder,OrdreÉtape,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,14,StageStateDescription,DescriptionÉtatÉtape,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,15,StageStatus,ÉtatÉtape,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectWorkflowStageDataSet,JeuDonnéesÉtapeFluxDeTravailProjet,1,AUTO_MATCH,16,16,16,Project,Projet,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,0,TimesheetLineId,IdLigneFeuilleDeTemps,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,1,AdjustmentIndex,IndexAjustement,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,2,TimeByDay,HeureParJour,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,3,ActualOvertimeWorkBillable,TravailHeuresSupplémentairesRéelFacturable,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,4,ActualOvertimeWorkNonBillable,TravailHeuresSupplémentairesRéelNonFacturable,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,5,ActualWorkBillable,TravailRéelFacturable,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,6,ActualWorkNonBillable,TravailRéelNonFacturable,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,7,Comment,Commentaire,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,8,CreatedDate,DateCréation,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,9,LastChangedResourceName,NomRessourceDernièreModification,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,10,PlannedWork,TravailPrévu,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,11,ResourceName,NomRessource,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,12,TimeByDay_DayOfMonth,HeureParJour_JourDuMois,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,13,TimeByDay_DayOfWeek,HeureParJour_JourDeLaSemaine,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,14,TimesheetLineModifiedDate,TimesheetLineModifiedDate,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,15,LastChangedByResource,DernièreModificationParRessource,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,16,Time,Heure,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLineActualDataSet,JeuDonnéesRéellesLigneFeuilleDeTemps,1,AUTO_MATCH,15,15,17,TimesheetLine,LigneFeuilleDeTemps,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,0,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,1,BaselineNumber,NuméroPlanningDeRéférence,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,2,ProjectBaselineBudgetCost,CoûtBudgétaireRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,3,ProjectBaselineBudgetWork,TravailBudgétaireRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,4,ProjectBaselineCost,CoûtRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,5,ProjectBaselineDeliverableFinishDate,DateFinLivrableRéférenceProjet,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,6,ProjectBaselineDeliverableStartDate,DateDébutLivrableRéférenceProjet,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,7,ProjectBaselineDuration,DuréeRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,8,ProjectBaselineDurationString,ChaîneDuréeRéférenceProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,9,ProjectBaselineFinishDate,DateFinRéférenceProjet,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,10,ProjectBaselineFinishDateString,ChaîneDateFinRéférenceProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,11,ProjectBaselineFixedCost,CoûtFixeRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,12,ProjectBaselineModifiedDate,ProjectBaselineModifiedDate,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,13,ProjectBaselineStartDate,DateDébutRéférenceProjet,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,14,ProjectBaselineStartDateString,ChaîneDateDébutRéférenceProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,15,ProjectBaselineWork,TravailRéférenceProjet,PRIMITIVE,number,Decimal.Type,FALSE,number,Decimal.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,16,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,17,TaskId,IdTâche,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
ProjectBaselines,PlanningsDeRéférenceProjet,1,AUTO_MATCH,18,18,18,Project,Projet,NAVIGATION,record,Record.Type,TRUE,record,Record.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,0,TimesheetLineId,IdLigneFeuilleDeTemps,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,1,ActualOvertimeWorkBillable,TravailHeuresSupplémentairesRéelFacturable,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,2,ActualOvertimeWorkNonBillable,TravailHeuresSupplémentairesRéelNonFacturable,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,3,ActualWorkBillable,TravailRéelFacturable,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,4,ActualWorkNonBillable,TravailRéelNonFacturable,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,5,AssignmentId,IdAffectation,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,6,CreatedDate,DateCréation,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,7,LastSavedWork,DernierTravailEnregistré,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,8,LCID,LCID,PRIMITIVE,number,Int32.Type,FALSE,number,Int32.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,9,ModifiedDate,DateModification,PRIMITIVE,datetime,DateTime.Type,TRUE,datetime,DateTime.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,10,PeriodEndDate,DateFinPériode,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,11,PeriodStartDate,DateDébutPériode,PRIMITIVE,datetime,DateTime.Type,FALSE,datetime,DateTime.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,12,PlannedWork,TravailPrévu,PRIMITIVE,number,Decimal.Type,TRUE,number,Decimal.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,13,ProjectId,IdProjet,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,14,ProjectName,NomProjet,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,15,TaskHierarchy,HiérarchieTâches,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,16,TaskId,IdTâche,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,17,TaskName,NomTâche,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,18,TimesheetApproverResourceId,IdRessourceApprobateurFeuilleDeTemps,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,19,TimesheetApproverResourceName,NomRessourceApprobateurFeuilleDeTemps,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,20,TimesheetClassDescription,DescriptionClasseFeuilleDeTemps,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,21,TimesheetClassId,IdClasseFeuilleDeTemps,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,22,TimesheetClassName,NomClasseFeuilleDeTemps,PRIMITIVE,text,Text.Type,TRUE,text,Text.Type,TRUE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,23,TimesheetClassType,TypeClasseFeuilleDeTemps,PRIMITIVE,number,Byte.Type,FALSE,number,Byte.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
TimesheetLines,LignesFeuilleDeTemps,1,AUTO_MATCH,37,37,24,TimesheetId,IdFeuilleDeTemps,PRIMITIVE,text,Text.Type,FALSE,text,Text.Type,FALSE,TRUE,TRUE,TRUE,STRONG_MATCH
