"EntityName_EN","ViewName","ViewLanguage","TotalRows","ViewError","ColumnName","NonNullCount","IsAllNull","MapStatus","PsseSourceSchema","PsseSourceObject","PsseColumnName","SourceExpression"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC3","21552","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC3","src.[Écart PC0-PC3]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC4","21738","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC4","src.[Écart PC0-PC4]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC5","21893","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC5","src.[Écart PC0-PC5]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC6","22460","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC6","src.[Écart PC0-PC6]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC7","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC7","src.[Écart PC0-PC7]"
"Tasks","Tasks","EN","22462",,"Nodedossier","28","False","MAPPED","pjrep","MSP_EpmTask_UserView","No de dossier","src.[No de dossier]"
"Tasks","Tasks","EN","22462",,"Servicespublics","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Services publics","src.[Services publics]"
"Tasks","Tasks","EN","22462",,"Statut","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Statut","src.[Statut]"
"Tasks","Tasks","EN","22462",,"Typeterrain","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Type terrain","src.[Type terrain]"
"Tasks","Tasks","EN","22462",,"Assignments","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"AssignmentsBaselines","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"AssignmentsBaselineTimephasedData","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"Baselines","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"BaselinesTimephasedDataSet","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"Issues","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"Project","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"Risks","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"TimephasedInfo","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"IdProjet","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","ProjectUID","src.[ProjectUID]"
"Tasks","Tâches","FR","22462",,"IdTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskUID","src.[TaskUID]"
"Tasks","Tâches","FR","22462",,"IdTâcheParente","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskParentUID","src.[TaskParentUID]"
"Tasks","Tâches","FR","22462",,"NomTâcheParente","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskName","jParent.[TaskName]"
"Tasks","Tâches","FR","22462",,"NomProjet","22462","False","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","ProjectName","jProject.[ProjectName]"
"Tasks","Tâches","FR","22462",,"CoûtRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualCost","src.[TaskActualCost]"
"Tasks","Tâches","FR","22462",,"DuréeRéelleTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualDuration","src.[TaskActualDuration]"
"Tasks","Tâches","FR","22462",,"DateFinRéelleTâche","4157","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualFinishDate","src.[TaskActualFinishDate]"
"Tasks","Tâches","FR","22462",,"CoûtFixeRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualFixedCost","src.[TaskActualFixedCost]"
"Tasks","Tâches","FR","22462",,"CoûtHeuresSupplémentairesRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualOvertimeCost","src.[TaskActualOvertimeCost]"
"Tasks","Tâches","FR","22462",,"TravailHeuresSupplémentairesRéellesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualOvertimeWork","src.[TaskActualOvertimeWork]"
"Tasks","Tâches","FR","22462",,"CoûtNormalRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualRegularCost","src.[TaskActualRegularCost]"
"Tasks","Tâches","FR","22462",,"TravailNormalRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualRegularWork","src.[TaskActualRegularWork]"
"Tasks","Tâches","FR","22462",,"DateDébutRéelleTâche","4821","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualStartDate","src.[TaskActualStartDate]"
"Tasks","Tâches","FR","22462",,"TravailRéelTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualWork","src.[TaskActualWork]"
"Tasks","Tâches","FR","22462",,"CRTETâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskACWP","src.[TaskACWP]"
"Tasks","Tâches","FR","22462",,"VATâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBCWP","src.[TaskBCWP]"
"Tasks","Tâches","FR","22462",,"VPTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBCWS","src.[TaskBCWS]"
"Tasks","Tâches","FR","22462",,"CoûtBudgétaireTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBudgetCost","src.[TaskBudgetCost]"
"Tasks","Tâches","FR","22462",,"TravailBudgétaireTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBudgetWork","src.[TaskBudgetWork]"
"Tasks","Tâches","FR","22462",,"IDUniqueClientTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskClientUniqueId","src.[TaskClientUniqueId]"
"Tasks","Tâches","FR","22462",,"CoûtTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCost","src.[TaskCost]"
"Tasks","Tâches","FR","22462",,"VariationCoûtTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCostVariance","src.[TaskCostVariance]"
"Tasks","Tâches","FR","22462",,"IPCTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCPI","src.[TaskCPI]"
"Tasks","Tâches","FR","22462",,"DateCréationTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCreatedDate","src.[TaskCreatedDate]"
"Tasks","Tâches","FR","22462",,"NombreRévisionsCrééesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCreatedRevisionCounter","src.[TaskCreatedRevisionCounter]"
"Tasks","Tâches","FR","22462",,"VCTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCV","src.[TaskCV]"
"Tasks","Tâches","FR","22462",,"PVCTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCVP","src.[TaskCVP]"
"Tasks","Tâches","FR","22462",,"ÉchéanceTâche","1","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeadline","src.[TaskDeadline]"
"Tasks","Tâches","FR","22462",,"DateFinLivrableTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeliverableFinishDate","src.[TaskDeliverableFinishDate]"
"Tasks","Tâches","FR","22462",,"DateDébutLivrableTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeliverableStartDate","src.[TaskDeliverableStartDate]"
"Tasks","Tâches","FR","22462",,"DuréeTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDuration","src.[TaskDuration]"
"Tasks","Tâches","FR","22462",,"DuréeEstiméeTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationIsEstimated","src.[TaskDurationIsEstimated]"
"Tasks","Tâches","FR","22462",,"ChaîneDuréeTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationString","src.[TaskDurationString]"
"Tasks","Tâches","FR","22462",,"VariationDuréeTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationVariance","src.[TaskDurationVariance]"
"Tasks","Tâches","FR","22462",,"EAATâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEAC","src.[TaskEAC]"
"Tasks","Tâches","FR","22462",,"FinAuPlusTôtTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEarlyFinish","src.[TaskEarlyFinish]"
"Tasks","Tâches","FR","22462",,"DébutAuPlusTôtTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEarlyStart","src.[TaskEarlyStart]"
"Tasks","Tâches","FR","22462",,"DateFinTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishDate","src.[TaskFinishDate]"
"Tasks","Tâches","FR","22462",,"ChaîneDateFinTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishDateString","src.[TaskFinishDateString]"
"Tasks","Tâches","FR","22462",,"VariationFinTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishVariance","src.[TaskFinishVariance]"
"Tasks","Tâches","FR","22462",,"CoûtFixeTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFixedCost","src.[TaskFixedCost]"
"Tasks","Tâches","FR","22462",,"IdAffectationCoûtFixeTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","FixedCostAssignmentUID","src.[FixedCostAssignmentUID]"
"Tasks","Tâches","FR","22462",,"MargeLibreTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFreeSlack","src.[TaskFreeSlack]"
"Tasks","Tâches","FR","22462",,"AdresseLienHypertexteTâche","27","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkAddress","src.[TaskHyperLinkAddress]"
"Tasks","Tâches","FR","22462",,"LienHypertexteNomConvivialTâche","27","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkFriendlyName","src.[TaskHyperLinkFriendlyName]"
"Tasks","Tâches","FR","22462",,"SousAdresseLienHypertexteTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkSubAddress","src.[TaskHyperLinkSubAddress]"
"Tasks","Tâches","FR","22462",,"TâcheIgnoreCalendrierRessources","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIgnoresResourceCalendar","src.[TaskIgnoresResourceCalendar]"
"Tasks","Tâches","FR","22462",,"IndexTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIndex","src.[TaskIndex]"
"Tasks","Tâches","FR","22462",,"TâcheEstActive","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsActive","src.[TaskIsActive]"
"Tasks","Tâches","FR","22462",,"TâcheEstCritique","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsCritical","src.[TaskIsCritical]"
"Tasks","Tâches","FR","22462",,"TâchePilotéeParEffort","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsEffortDriven","src.[TaskIsEffortDriven]"
"Tasks","Tâches","FR","22462",,"TâcheExterne","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsExternal","src.[TaskIsExternal]"
"Tasks","Tâches","FR","22462",,"TâchePlanifiéeManuellement","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsManuallyScheduled","src.[TaskIsManuallyScheduled]"
"Tasks","Tâches","FR","22462",,"TâcheEstMarquée","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsMarked","src.[TaskIsMarked]"
"Tasks","Tâches","FR","22462",,"TâcheEstUnJalon","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsMilestone","src.[TaskIsMilestone]"
"Tasks","Tâches","FR","22462",,"TâcheEstEnSurutilisation","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsOverallocated","src.[TaskIsOverallocated]"
"Tasks","Tâches","FR","22462",,"TâcheRécapitulativeProjet","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsProjectSummary","src.[TaskIsProjectSummary]"
"Tasks","Tâches","FR","22462",,"TâcheRécurrente","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsRecurring","src.[TaskIsRecurring]"
"Tasks","Tâches","FR","22462",,"TâcheRécapitulative","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsSummary","src.[TaskIsSummary]"
"Tasks","Tâches","FR","22462",,"FinAuPlusTardTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLateFinish","src.[TaskLateFinish]"
"Tasks","Tâches","FR","22462",,"DébutAuPlusTardTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLateStart","src.[TaskLateStart]"
"Tasks","Tâches","FR","22462",,"RetardNivellementTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLevelingDelay","src.[TaskLevelingDelay]"
"Tasks","Tâches","FR","22462",,"DateModificationTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskModifiedDate","src.[TaskModifiedDate]"
"Tasks","Tâches","FR","22462",,"NombreRévisionsModifiéesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskModifiedRevisionCounter","src.[TaskModifiedRevisionCounter]"
"Tasks","Tâches","FR","22462",,"NomTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskName","src.[TaskName]"
"Tasks","Tâches","FR","22462",,"NiveauHiérarchiqueTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOutlineLevel","src.[TaskOutlineLevel]"
"Tasks","Tâches","FR","22462",,"NuméroHiérarchiqueTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOutlineNumber","src.[TaskOutlineNumber]"
"Tasks","Tâches","FR","22462",,"CoûtHeuresSupplémentairesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOvertimeCost","src.[TaskOvertimeCost]"
"Tasks","Tâches","FR","22462",,"TravailHeuresSupplémentairesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOvertimeWork","src.[TaskOvertimeWork]"
"Tasks","Tâches","FR","22462",,"PourcentageAchevéTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPercentCompleted","src.[TaskPercentCompleted]"
"Tasks","Tâches","FR","22462",,"PourcentageTravailAchevéTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPercentWorkCompleted","src.[TaskPercentWorkCompleted]"
"Tasks","Tâches","FR","22462",,"PourcentagePhysiqueAchevéTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPhysicalPercentCompleted","src.[TaskPhysicalPercentCompleted]"
"Tasks","Tâches","FR","22462",,"PrioritéTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPriority","src.[TaskPriority]"
"Tasks","Tâches","FR","22462",,"CoûtNormalTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRegularCost","src.[TaskRegularCost]"
"Tasks","Tâches","FR","22462",,"TravailNormalTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRegularWork","src.[TaskRegularWork]"
"Tasks","Tâches","FR","22462",,"CoûtRestantTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingCost","src.[TaskRemainingCost]"
"Tasks","Tâches","FR","22462",,"DuréeRestanteTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingDuration","src.[TaskRemainingDuration]"
"Tasks","Tâches","FR","22462",,"CoûtHeuresSupplémentairesRestantesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingOvertimeCost","src.[TaskRemainingOvertimeCost]"
"Tasks","Tâches","FR","22462",,"TravailHeuresSupplémentairesRestantesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingOvertimeWork","src.[TaskRemainingOvertimeWork]"
"Tasks","Tâches","FR","22462",,"CoûtNormalRestantTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingRegularCost","src.[TaskRemainingRegularCost]"
"Tasks","Tâches","FR","22462",,"TravailNormalRestantTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingRegularWork","src.[TaskRemainingRegularWork]"
"Tasks","Tâches","FR","22462",,"TravailRestantTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingWork","src.[TaskRemainingWork]"
"Tasks","Tâches","FR","22462",,"TravailPlanRessourcesTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskResourcePlanWork","src.[TaskResourcePlanWork]"
"Tasks","Tâches","FR","22462",,"SPITâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSPI","src.[TaskSPI]"
"Tasks","Tâches","FR","22462",,"DateDébutTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartDate","src.[TaskStartDate]"
"Tasks","Tâches","FR","22462",,"ChaîneDateDébutTâche","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartDateString","src.[TaskStartDateString]"
"Tasks","Tâches","FR","22462",,"VariationDébutTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartVariance","src.[TaskStartVariance]"
"Tasks","Tâches","FR","22462",,"UIDGestionnaireÉtatTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStatusManagerUID","src.[TaskStatusManagerUID]"
"Tasks","Tâches","FR","22462",,"VSTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSV","src.[TaskSV]"
"Tasks","Tâches","FR","22462",,"PVPTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSVP","src.[TaskSVP]"
"Tasks","Tâches","FR","22462",,"TCPITâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskTCPI","src.[TaskTCPI]"
"Tasks","Tâches","FR","22462",,"MargeTotaleTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskTotalSlack","src.[TaskTotalSlack]"
"Tasks","Tâches","FR","22462",,"VAATâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskVAC","src.[TaskVAC]"
"Tasks","Tâches","FR","22462",,"WBSTâche","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWBS","src.[TaskWBS]"
"Tasks","Tâches","FR","22462",,"TravailTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWork","src.[TaskWork]"
"Tasks","Tâches","FR","22462",,"VariationTravailTâche","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWorkVariance","src.[TaskWorkVariance]"
"Tasks","Tâches","FR","22462",,"Sante","1152","False","MAPPED","pjrep","MSP_EpmTask_UserView","Sante","src.[Sante]"
"Tasks","Tâches","FR","22462",,"Étatdel’indicateur","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","État de l’indicateur","src.[État de l’indicateur]"
"Tasks","Tâches","FR","22462",,"Afficherrapport","936","False","MAPPED","pjrep","MSP_EpmTask_UserView","Afficher rapport","src.[Afficher rapport]"
"Tasks","Tâches","FR","22462",,"CodelivrableGID","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Code livrable GID","src.[Code livrable GID]"
"Tasks","Tâches","FR","22462",,"Commentaire_GPR","553","False","MAPPED","pjrep","MSP_EpmTask_UserView","Commentaire_GPR","src.[Commentaire_GPR]"
"Tasks","Tâches","FR","22462",,"DateapprouvéeDGEI","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date approuvée DGEI","src.[Date approuvée DGEI]"
"Tasks","Tâches","FR","22462",,"DatedemandéeDGT","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date demandée DGT","src.[Date demandée DGT]"
"Tasks","Tâches","FR","22462",,"Dateoccupation","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date occupation","src.[Date occupation]"
"Tasks","Tâches","FR","22462",,"Indicateurtypetâche","21741","False","MAPPED","pjrep","MSP_EpmTask_UserView","LT_VALUE_TEXT","jITT_LTV.[LT_VALUE_TEXT]"
"Tasks","Tâches","FR","22462",,"Lots","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","Lots","src.[Lots]"
"Tasks","Tâches","FR","22462",,"NodedossierAGI","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","No de dossier AGI","src.[No de dossier AGI]"
"Tasks","Tâches","FR","22462",,"Numerodelot","6","False","MAPPED","pjrep","MSP_EpmTask_UserView","Numero de lot","src.[Numero de lot]"
"Tasks","Tâches","FR","22462",,"Prisedepossessionlégale","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Prise de possession légale","src.[Prise de possession légale]"
"Tasks","Tâches","FR","22462",,"WBSGPR","18265","False","MAPPED","pjrep","MSP_EpmTask_UserView","WBS GPR","src.[WBS GPR]"
"Tasks","Tâches","FR","22462",,"DernierPCatteinttache","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","Dernier PC atteint tache","src.[Dernier PC atteint tache]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC1","21643","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC1","src.[Écart PC0-PC1]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC2","21659","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC2","src.[Écart PC0-PC2]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC3","21552","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC3","src.[Écart PC0-PC3]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC4","21738","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC4","src.[Écart PC0-PC4]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC5","21893","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC5","src.[Écart PC0-PC5]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC6","22460","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC6","src.[Écart PC0-PC6]"
"Tasks","Tâches","FR","22462",,"ÉcartPC0PC7","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC7","src.[Écart PC0-PC7]"
"Tasks","Tâches","FR","22462",,"Nodedossier","28","False","MAPPED","pjrep","MSP_EpmTask_UserView","No de dossier","src.[No de dossier]"
"Tasks","Tâches","FR","22462",,"Servicespublics","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Services publics","src.[Services publics]"
"Tasks","Tâches","FR","22462",,"Statut","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Statut","src.[Statut]"
"Tasks","Tâches","FR","22462",,"Typeterrain","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Type terrain","src.[Type terrain]"
"Tasks","Tâches","FR","22462",,"Affectations","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"PlanningsDeRéférenceAffectations","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"DonnéesChronologiquesRéférenceAffectations","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"PlanningsDeRéférence","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"JeuDonnéesChronologiquesPlanningsDeRéférence","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"Problèmes","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"Projet","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"Risques","0","True","NAVIGATION","","","",""
"Tasks","Tâches","FR","22462",,"InfosChronologiques","0","True","NAVIGATION","","","",""
