"ViewName","ViewLanguage","ColumnName","TotalRows","MapStatus","PsseSourceSchema","PsseSourceObject","PsseColumnName","SourceExpression"
"PlanningsDeRéférenceProjet","FR","ChaîneDateFinRéférenceProjet","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineFinishDateString","src.[ProjectBaselineFinishDateString]"
"PlanningsDeRéférenceProjet","FR","ChaîneDuréeRéférenceProjet","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineDurationString","src.[ProjectBaselineDurationString]"
"PlanningsDeRéférenceTâche","FR","ChaîneDateDébutRéférenceTâche","35920","MAPPED","pjrep","MSP_EpmTaskBaseline","TaskBaselineStartDateString","src.[TaskBaselineStartDateString]"
"PlanningsDeRéférenceTâche","FR","ChaîneDateFinRéférenceTâche","35920","MAPPED","pjrep","MSP_EpmTaskBaseline","TaskBaselineFinishDateString","src.[TaskBaselineFinishDateString]"
"PlanningsDeRéférenceTâche","FR","ChaîneDuréeRéférenceTâche","35920","MAPPED","pjrep","MSP_EpmTaskBaseline","TaskBaselineDurationString","src.[TaskBaselineDurationString]"
"PortfolioAnalyses","EN","AlternateProjectEndDateCustomFieldId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AlternateProjectEndDateCustomFieldUID","src.[AlternateProjectEndDateCustomFieldUID]"
"PortfolioAnalyses","EN","AlternateProjectEndDateCustomFieldName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AlternateProjectEndDateCustomFieldName","src.[AlternateProjectEndDateCustomFieldName]"
"PortfolioAnalyses","EN","AlternateProjectStartDateCustomFieldId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AlternateProjectStartDateCustomFieldUID","src.[AlternateProjectStartDateCustomFieldUID]"
"PortfolioAnalyses","EN","AlternateProjectStartDateCustomFieldName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AlternateProjectStartDateCustomFieldName","src.[AlternateProjectStartDateCustomFieldName]"
"PortfolioAnalyses","EN","AnalysisDescription","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AnalysisDescription","src.[AnalysisDescription]"
"PortfolioAnalyses","EN","AnalysisId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AnalysisUID","src.[AnalysisUID]"
"PortfolioAnalyses","EN","AnalysisName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AnalysisName","src.[AnalysisName]"
"PortfolioAnalyses","EN","AnalysisType","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","AnalysisType","src.[AnalysisType]"
"PortfolioAnalyses","EN","BookingType","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","BookingType","src.[BookingType]"
"PortfolioAnalyses","EN","CreatedByResourceId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","CreatedByResourceUID","src.[CreatedByResourceUID]"
"PortfolioAnalyses","EN","CreatedByResourceName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","CreatedByResourceName","src.[CreatedByResourceName]"
"PortfolioAnalyses","EN","CreatedDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","CreatedDate","src.[CreatedDate]"
"PortfolioAnalyses","EN","DepartmentId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","DepartmentUID","src.[DepartmentUID]"
"PortfolioAnalyses","EN","DepartmentName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","DepartmentName","src.[DepartmentName]"
"PortfolioAnalyses","EN","FilterResourcesByDepartment","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","FilterResourcesByDepartment","src.[FilterResourcesByDepartment]"
"PortfolioAnalyses","EN","FilterResourcesByRBS","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","FilterResourcesByRBS","src.[FilterResourcesByRBS]"
"PortfolioAnalyses","EN","FilterResourcesByRBSValueId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","FilterResourcesByRBSValueUID","src.[FilterResourcesByRBSValueUID]"
"PortfolioAnalyses","EN","FilterResourcesByRBSValueText","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","FilterResourcesByRBSValueText","src.[FilterResourcesByRBSValueText]"
"PortfolioAnalyses","EN","ForcedInAliasLookupTableId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ForcedInAliasLookupTableUID","src.[ForcedInAliasLookupTableUID]"
"PortfolioAnalyses","EN","ForcedInAliasLookupTableName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ForcedInAliasLookupTableName","src.[ForcedInAliasLookupTableName]"
"PortfolioAnalyses","EN","ForcedOutAliasLookupTableId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ForcedOutAliasLookupTableUID","src.[ForcedOutAliasLookupTableUID]"
"PortfolioAnalyses","EN","ForcedOutAliasLookupTableName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ForcedOutAliasLookupTableName","src.[ForcedOutAliasLookupTableName]"
"PortfolioAnalyses","EN","HardConstraintCustomFieldId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","HardConstraintCustomFieldUID","src.[HardConstraintCustomFieldUID]"
"PortfolioAnalyses","EN","HardConstraintCustomFieldName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","HardConstraintCustomFieldName","src.[HardConstraintCustomFieldName]"
"PortfolioAnalyses","EN","ModifiedByResourceId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ModifiedByResourceUID","src.[ModifiedByResourceUID]"
"PortfolioAnalyses","EN","ModifiedByResourceName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ModifiedByResourceName","src.[ModifiedByResourceName]"
"PortfolioAnalyses","EN","ModifiedDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","ModifiedDate","src.[ModifiedDate]"
"PortfolioAnalyses","EN","PlanningHorizonEndDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","PlanningHorizonEndDate","src.[PlanningHorizonEndDate]"
"PortfolioAnalyses","EN","PlanningHorizonStartDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","PlanningHorizonStartDate","src.[PlanningHorizonStartDate]"
"PortfolioAnalyses","EN","PrioritizationId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","PrioritizationUID","src.[PrioritizationUID]"
"PortfolioAnalyses","EN","PrioritizationName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","PrioritizationName","src.[PrioritizationName]"
"PortfolioAnalyses","EN","PrioritizationType","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","PrioritizationType","src.[PrioritizationType]"
"PortfolioAnalyses","EN","RoleCustomFieldId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","RoleCustomFieldUID","src.[RoleCustomFieldUID]"
"PortfolioAnalyses","EN","RoleCustomFieldName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","RoleCustomFieldName","src.[RoleCustomFieldName]"
"PortfolioAnalyses","EN","TimeScale","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","TimeScale","src.[TimeScale]"
"PortfolioAnalyses","EN","UseAlternateProjectDatesForResourcePlans","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysis_UserView","UseAlternateProjectDatesForResourcePlans","src.[UseAlternateProjectDatesForResourcePlans]"
"PortfolioAnalysisProjects","EN","AbsolutePriority","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","AbsolutePriority","src.[AbsolutePriority]"
"PortfolioAnalysisProjects","EN","AnalysisId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","AnalysisUID","src.[AnalysisUID]"
"PortfolioAnalysisProjects","EN","AnalysisName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","AnalysisName","src.[AnalysisName]"
"PortfolioAnalysisProjects","EN","Duration","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","Duration","src.[Duration]"
"PortfolioAnalysisProjects","EN","FinishNoLaterThan","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","FinishNoLaterThan","src.[FinishNoLaterThan]"
"PortfolioAnalysisProjects","EN","Locked","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","Locked","src.[Locked]"
"PortfolioAnalysisProjects","EN","OriginalEndDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","OriginalEndDate","src.[OriginalEndDate]"
"PortfolioAnalysisProjects","EN","OriginalStartDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","OriginalStartDate","src.[OriginalStartDate]"
"PortfolioAnalysisProjects","EN","Priority","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","Priority","src.[Priority]"
"PortfolioAnalysisProjects","EN","ProjectId","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","ProjectUID","src.[ProjectUID]"
"PortfolioAnalysisProjects","EN","ProjectName","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","ProjectName","src.[ProjectName]"
"PortfolioAnalysisProjects","EN","StartDate","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","StartDate","src.[StartDate]"
"PortfolioAnalysisProjects","EN","StartNoEarlierThan","0","MAPPED","pjrep","MSP_EpmPortfolioAnalysisProject_UserView","StartNoEarlierThan","src.[StartNoEarlierThan]"
"PrioritizationDriverRelations","EN","BusinessDriver1Id","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","BusinessDriver1UID","src.[BusinessDriver1UID]"
"PrioritizationDriverRelations","EN","BusinessDriver1Name","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","BusinessDriver1Name","src.[BusinessDriver1Name]"
"PrioritizationDriverRelations","EN","BusinessDriver2Id","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","BusinessDriver2UID","src.[BusinessDriver2UID]"
"PrioritizationDriverRelations","EN","BusinessDriver2Name","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","BusinessDriver2Name","src.[BusinessDriver2Name]"
"PrioritizationDriverRelations","EN","PrioritizationId","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","PrioritizationUID","src.[PrioritizationUID]"
"PrioritizationDriverRelations","EN","PrioritizationName","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","PrioritizationName","src.[PrioritizationName]"
"PrioritizationDriverRelations","EN","RelationValue","0","MAPPED","pjrep","MSP_EpmPrioritizationDriverRelation_UserView","RelationValue","src.[RelationValue]"
"PrioritizationDrivers","EN","BusinessDriverId","0","MAPPED","pjrep","MSP_EpmPrioritizationDriver_UserView","BusinessDriverUID","src.[BusinessDriverUID]"
"PrioritizationDrivers","EN","BusinessDriverName","0","MAPPED","pjrep","MSP_EpmPrioritizationDriver_UserView","BusinessDriverName","src.[BusinessDriverName]"
"PrioritizationDrivers","EN","BusinessDriverPriority","0","MAPPED","pjrep","MSP_EpmPrioritizationDriver_UserView","BusinessDriverPriority","src.[BusinessDriverPriority]"
"PrioritizationDrivers","EN","PrioritizationId","0","MAPPED","pjrep","MSP_EpmPrioritizationDriver_UserView","PrioritizationUID","src.[PrioritizationUID]"
"PrioritizationDrivers","EN","PrioritizationName","0","MAPPED","pjrep","MSP_EpmPrioritizationDriver_UserView","PrioritizationName","src.[PrioritizationName]"
"Prioritizations","EN","ConsistencyRatio","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","ConsistencyRatio","src.[ConsistencyRatio]"
"Prioritizations","EN","CreatedByResourceId","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","CreatedByResourceUID","src.[CreatedByResourceUID]"
"Prioritizations","EN","CreatedByResourceName","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","CreatedByResourceName","src.[CreatedByResourceName]"
"Prioritizations","EN","DepartmentId","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","DepartmentUID","src.[DepartmentUID]"
"Prioritizations","EN","DepartmentName","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","DepartmentName","src.[DepartmentName]"
"Prioritizations","EN","ModifiedByResourceId","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","ModifiedByResourceUID","src.[ModifiedByResourceUID]"
"Prioritizations","EN","ModifiedByResourceName","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","ModifiedByResourceName","src.[ModifiedByResourceName]"
"Prioritizations","EN","PrioritizationCreatedDate","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","CreatedDate","src.[CreatedDate]"
"Prioritizations","EN","PrioritizationDescription","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","PrioritizationDescription","src.[PrioritizationDescription]"
"Prioritizations","EN","PrioritizationId","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","PrioritizationUID","src.[PrioritizationUID]"
"Prioritizations","EN","PrioritizationIsManual","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","PrioritizationIsManual","src.[PrioritizationIsManual]"
"Prioritizations","EN","PrioritizationModifiedDate","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","ModifiedDate","src.[ModifiedDate]"
"Prioritizations","EN","PrioritizationName","0","MAPPED","pjrep","MSP_EpmPrioritization_UserView","PrioritizationName","src.[PrioritizationName]"
"Problèmes","FR","AssignéÀRessource","0","MAPPED","pjrep","MSP_WssIssue","AssignedToResource","src.[AssignedToResource]"
"Problèmes","FR","Catégorie","0","MAPPED","pjrep","MSP_WssIssue","Category","src.[Category]"
"Problèmes","FR","CheminURLRelativeÉlément","0","MAPPED","pjrep","MSP_WssIssue","ItemRelativeUrlPath","src.[ItemRelativeUrlPath]"
"Problèmes","FR","CréerParRessource","0","MAPPED","pjrep","MSP_WssIssue","CreateByResource","src.[CreateByResource]"
"Problèmes","FR","DateCréation","0","MAPPED","pjrep","MSP_WssIssue","CreatedDate","src.[CreatedDate]"
"Problèmes","FR","DateModification","0","MAPPED","pjrep","MSP_WssIssue","ModifiedDate","src.[ModifiedDate]"
"Problèmes","FR","Discussion","0","MAPPED","pjrep","MSP_WssIssue","Discussion","src.[Discussion]"
"Problèmes","FR","Échéance","0","MAPPED","pjrep","MSP_WssIssue","DueDate","src.[DueDate]"
"Problèmes","FR","EstUnDossier","0","MAPPED","pjrep","MSP_WssIssue","IsFolder","src.[IsFolder]"
"Problèmes","FR","IdProblème","0","MAPPED","pjrep","MSP_WssIssue","IssueID","src.[IssueID]"
"Problèmes","FR","IdProjet","0","MAPPED","pjrep","MSP_WssIssue","ProjectUID","src.[ProjectUID]"
"Problèmes","FR","ModifiéParRessource","0","MAPPED","pjrep","MSP_WssIssue","ModifiedByResource","src.[ModifiedByResource]"
"Problèmes","FR","NombreDePiècesjointes","0","MAPPED","pjrep","MSP_WssIssue","NumberOfAttachments","src.[NumberOfAttachments]"
"Problèmes","FR","NomProjet","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","jProject.[ProjectName]"
"Problèmes","FR","Priorité","0","MAPPED","pjrep","MSP_WssIssue","Priority","src.[Priority]"
"Problèmes","FR","Propriétaire","0","MAPPED","pjrep","MSP_WssIssue","Owner","src.[Owner]"
"Problèmes","FR","Résolution","0","MAPPED","pjrep","MSP_WssIssue","Resolution","src.[Resolution]"
"Problèmes","FR","Statut","0","MAPPED","pjrep","MSP_WssIssue","Status","src.[Status]"
"Problèmes","FR","Titre","0","MAPPED","pjrep","MSP_WssIssue","Title","src.[Title]"
"ProjectBaselines","EN","ProjectBaselineDurationString","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineDurationString","src.[ProjectBaselineDurationString]"
"ProjectBaselines","EN","ProjectBaselineFinishDateString","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineFinishDateString","src.[ProjectBaselineFinishDateString]"
"ProjectBaselines","EN","ProjectBaselineStartDateString","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineStartDateString","src.[ProjectBaselineStartDateString]"
"Projects","EN","Descriptionproj","239","MAPPED","pjrep","MSP_EpmProject_UserView","Description proj","src.[Description proj]"
"Projects","EN","Étatdelaproposition","239","MAPPED","pjrep","MSP_EpmProject_UserView","État de la proposition","src.[État de la proposition]"
"Projects","EN","OptimizerCommitDate","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerCommitDate","j1.[OptimizerCommitDate]"
"Projects","EN","OptimizerDecisionAliasLookupTableId","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionAliasLookupTableUID","j1.[OptimizerDecisionAliasLookupTableUID]"
"Projects","EN","OptimizerDecisionAliasLookupTableValueId","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionAliasMemberUID","j1.[OptimizerDecisionAliasMemberUID]"
"Projects","EN","OptimizerDecisionID","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionID","j1.[OptimizerDecisionID]"
"Projects","EN","OptimizerDecisionName","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionName","j1.[OptimizerDecisionName]"
"Projects","EN","OptimizerSolutionName","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerSolutionName","j1.[OptimizerSolutionName]"
"Projects","EN","ParentProjectId","239","MAPPED","pjrep","MSP_EpmProject_UserView","ParentProjectUID","src.[ParentProjectUID]"
"Projects","EN","PlannerCommitDate","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerCommitDate","j1.[PlannerCommitDate]"
"Projects","EN","PlannerDecisionAliasLookupTableId","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionAliasLookupTableUID","j1.[PlannerDecisionAliasLookupTableUID]"
"Projects","EN","PlannerDecisionAliasLookupTableValueId","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionAliasMemberUID","j1.[PlannerDecisionAliasMemberUID]"
"Projects","EN","PlannerDecisionID","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionID","j1.[PlannerDecisionID]"
"Projects","EN","PlannerDecisionName","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionName","j1.[PlannerDecisionName]"
"Projects","EN","PlannerEndDate","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerEndDate","j1.[PlannerEndDate]"
"Projects","EN","PlannerSolutionName","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerSolutionName","j1.[PlannerSolutionName]"
"Projects","EN","PlannerStartDate","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerStartDate","j1.[PlannerStartDate]"
"Projects","EN","ProjectActualFinishDate","239","MAPPED","pjrep","MSP_EpmProject_UserView","ProjectActualFinishDate","src.[ProjectActualFinishDate]"
"Projects","EN","ProjectStatusDate","239","MAPPED","pjrep","MSP_EpmProject_UserView","ProjectStatusDate","src.[ProjectStatusDate]"
"Projects","EN","ProjectWorkspaceInternalUrl","239","MAPPED","pjrep","MSP_EpmProject_UserView","ProjectWorkspaceInternalHRef","src.[ProjectWorkspaceInternalHRef]"
"Projects","EN","ResourcePlanUtilizationDate","239","MAPPED","pjrep","MSP_EpmProject_UserView","ResourcePlanUtilizationDate","src.[ResourcePlanUtilizationDate]"
"Projects","EN","Servicesduprojet","239","MAPPED","pjrep","MSP_EpmProject_UserView","Services du projet","src.[Services du projet]"
"Projects","EN","WorkflowCreatedDate","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowCreated","jWFI.[WorkflowCreated]"
"Projects","EN","WorkflowError","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowError","jWFI.[WorkflowError]"
"Projects","EN","WorkflowErrorResponseCode","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowErrorResponseCode","jWFI.[WorkflowErrorResponseCode]"
"Projects","EN","WorkflowInstanceId","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowInstanceId","jWFI.[WorkflowInstanceId]"
"Projects","EN","WorkflowOwnerId","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowOwner","jWFI.[WorkflowOwner]"
"Projects","EN","WorkflowOwnerName","239","MAPPED","pjrep","MSP_EpmResource_UserView","ResourceName","jWFOwner.[ResourceName]"
"ProjectWorkflowStageDataSet","EN","LastModifiedDate","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","LastModifiedDate","src.[LastModifiedDate]"
"ProjectWorkflowStageDataSet","EN","LCID","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","LCID","src.[LCID]"
"ProjectWorkflowStageDataSet","EN","PhaseDescription","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","PhaseDescription","src.[PhaseDescription]"
"ProjectWorkflowStageDataSet","EN","PhaseName","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","PhaseName","src.[PhaseName]"
"ProjectWorkflowStageDataSet","EN","ProjectId","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","ProjectId","src.[ProjectId]"
"ProjectWorkflowStageDataSet","EN","ProjectName","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","ProjectName","src.[ProjectName]"
"ProjectWorkflowStageDataSet","EN","StageCompletionDate","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageCompletionDate","src.[StageCompletionDate]"
"ProjectWorkflowStageDataSet","EN","StageDescription","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageDescription","src.[StageDescription]"
"ProjectWorkflowStageDataSet","EN","StageEntryDate","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageEntryDate","src.[StageEntryDate]"
"ProjectWorkflowStageDataSet","EN","StageId","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageId","src.[StageId]"
"ProjectWorkflowStageDataSet","EN","StageInformation","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageInformation","src.[StageInformation]"
"ProjectWorkflowStageDataSet","EN","StageLastSubmittedDate","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageLastSubmitted","src.[StageLastSubmitted]"
"ProjectWorkflowStageDataSet","EN","StageName","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageName","src.[StageName]"
"ProjectWorkflowStageDataSet","EN","StageOrder","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageOrder","src.[StageOrder]"
"ProjectWorkflowStageDataSet","EN","StageStateDescription","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageStateDescription","src.[StageStateDescription]"
"ProjectWorkflowStageDataSet","EN","StageStatus","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageStatus","src.[StageStatus]"
"Projets","FR","CodeRéponseErreurFluxDeTravail","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowErrorResponseCode","jWFI.[WorkflowErrorResponseCode]"
"Projets","FR","DateCréationFluxDeTravail","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowCreated","jWFI.[WorkflowCreated]"
"Projets","FR","DateDébutPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerStartDate","j1.[PlannerStartDate]"
"Projets","FR","DateÉtatProjet","239","MAPPED","pjrep","MSP_EpmProject_UserView","ProjectStatusDate","src.[ProjectStatusDate]"
"Projets","FR","DateFinPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerEndDate","j1.[PlannerEndDate]"
"Projets","FR","DateFinRéelleProjet","239","MAPPED","pjrep","MSP_EpmProject_UserView","ProjectActualFinishDate","src.[ProjectActualFinishDate]"
"Projets","FR","DatePlanUtilisationRessource","239","MAPPED","pjrep","MSP_EpmProject_UserView","ResourcePlanUtilizationDate","src.[ResourcePlanUtilizationDate]"
"Projets","FR","DateValidationOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerCommitDate","j1.[OptimizerCommitDate]"
"Projets","FR","DateValidationPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerCommitDate","j1.[PlannerCommitDate]"
"Projets","FR","Descriptionproj","239","MAPPED","pjrep","MSP_EpmProject_UserView","Description proj","src.[Description proj]"
"Projets","FR","ErreurFluxDeTravail","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowError","jWFI.[WorkflowError]"
"Projets","FR","Étatdelaproposition","239","MAPPED","pjrep","MSP_EpmProject_UserView","État de la proposition","src.[État de la proposition]"
"Projets","FR","IdDécisionOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionID","j1.[OptimizerDecisionID]"
"Projets","FR","IdDécisionPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionID","j1.[PlannerDecisionID]"
"Projets","FR","IdInstanceFluxDeTravail","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowInstanceId","jWFI.[WorkflowInstanceId]"
"Projets","FR","IdProjetParent","239","MAPPED","pjrep","MSP_EpmProject_UserView","ParentProjectUID","src.[ParentProjectUID]"
"Projets","FR","IdPropriétaireFluxDeTravail","239","MAPPED","pjrep","MSP_EpmWorkflowInstance_UserView","WorkflowOwner","jWFI.[WorkflowOwner]"
"Projets","FR","IdTableChoixAliasDécisionOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionAliasLookupTableUID","j1.[OptimizerDecisionAliasLookupTableUID]"
"Projets","FR","IdTableChoixAliasDécisionPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionAliasLookupTableUID","j1.[PlannerDecisionAliasLookupTableUID]"
"Projets","FR","IdValeurTableChoixAliasDécisionOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionAliasMemberUID","j1.[OptimizerDecisionAliasMemberUID]"
"Projets","FR","IdValeurTableChoixAliasDécisionPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionAliasMemberUID","j1.[PlannerDecisionAliasMemberUID]"
"Projets","FR","NomDécisionOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerDecisionName","j1.[OptimizerDecisionName]"
"Projets","FR","NomDécisionPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerDecisionName","j1.[PlannerDecisionName]"
"Projets","FR","NomPropriétaireFluxDeTravail","239","MAPPED","pjrep","MSP_EpmResource_UserView","ResourceName","jWFOwner.[ResourceName]"
"Projets","FR","NomSolutionOptimiseur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","OptimizerSolutionName","j1.[OptimizerSolutionName]"
"Projets","FR","NomSolutionPlanificateur","239","MAPPED","pjrep","MSP_EpmProjectDecision_UserView","PlannerSolutionName","j1.[PlannerSolutionName]"
"Projets","FR","Servicesduprojet","239","MAPPED","pjrep","MSP_EpmProject_UserView","Services du projet","src.[Services du projet]"
